id,instrument,code,name,position,row,violin_1,violin_2,alto,cello,bass,flute,oboe,clarinet,bassoon,horn,trumpet,trombone,tuba,percussion,harp,piano,column
1400,Violoncelle,Rav1,La Valse (RAVEL) - Configuration 1,L13,13,3,3,3,3,3,4,4,3,3,4,4,4,4,4,3,0,L
1401,Violoncelle,Rav2,La Valse (RAVEL) - Configuration 2,S18,18,2,3,3,2,2,3,3,3,3,3,3,3,3,3,3,0,S
1402,Violoncelle,Str1,Symphonie alpestre (STRAUSS) - Configuration 1,L13,13,3,3,3,3,3,3,3,3,3,4,4,4,3,3,3,3,L
1403,Violoncelle,Str2,Symphonie alpestre (STRAUSS) - Configuration 2,L13,13,3,3,3,3,3,4,3,3,3,4,4,4,3,4,3,3,L
1404,Violoncelle,Str3,Symphonie alpestre (STRAUSS) - Configuration 3,L13,13,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,L
1405,Alto,Moz1,Symphonie n°41 (MOZART) - Configuration 1,N21,21,2,3,4,4,1,4,4,0,4,2,2,0,0,3,0,0,N
1406,Alto,Moz2,Symphonie n°41 (MOZART) - Configuration 2,L16,16,3,2,1,2,1,3,3,0,4,3,5,0,0,3,0,0,L
1407,Alto,Moz3,Symphonie n°41 (MOZART) - Configuration 3,M16,16,3,3,2,1,1,3,3,0,3,2,3,0,0,3,0,0,M
1408,Alto,Moz4,Symphonie n°41 (MOZART) - Configuration 4,M14,14,1,4,2,1,2,4,4,0,3,2,5,0,0,4,0,0,M
1409,Alto,Bee1,Symphonie N°7 (BEETHOVEN) - Configuration 1,N21,21,1,3,3,3,1,2,2,2,2,2,5,0,0,3,0,0,N
1410,Alto,Bee2,Symphonie N°7 (BEETHOVEN) - Configuration 2,N18,18,1,5,2,1,2,3,3,3,3,2,5,0,0,4,0,0,N
1411,Alto,Bee3,Symphonie N°7 (BEETHOVEN) - Configuration 3,L16,16,2,1,1,3,1,3,4,3,3,2,5,0,0,5,0,0,L
1413,Alto,Sch1,Symphonie n°3 (SCHUMANN) - Configuration 1,M16,16,1,1,1,1,1,1,5,1,1,5,5,0,0,5,0,0,M
1414,Alto,Sch2,Symphonie n°3 (SCHUMANN) - Configuration 2,J16,16,4,1,1,1,1,4,3,3,3,5,3,0,0,3,0,0,J
1415,Alto,Sch3,Symphonie n°3 (SCHUMANN) - Configuration 3,M17,17,3,1,3,3,2,3,3,3,3,4,3,0,0,3,0,0,M
1416,Alto,Sch4,Symphonie n°3 (SCHUMANN) - Configuration 4,O19,19,1,5,2,2,3,3,3,3,3,2,4,0,0,4,0,0,O
1417,Alto,Bra1,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 1,P19,19,3,2,3,3,2,3,3,3,3,3,3,3,3,3,0,0,P
1418,Alto,Bra2,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 2,M14,14,2,2,2,2,2,4,4,2,2,2,2,2,2,2,0,0,M
1419,Alto,Bra3,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 3,M16,16,2,4,3,3,1,4,4,4,4,4,4,4,4,4,0,0,M
1420,Alto,Bra4,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 4,N16,16,3,5,3,3,3,3,3,3,3,3,5,3,3,3,0,0,N
1421,Alto,Bru1,Symphonie n°7 (BRUCKNER) - Configuration 1,N21,21,3,3,3,3,3,3,3,3,3,3,4,4,4,3,0,0,N
1422,Alto,Bru2,Symphonie n°7 (BRUCKNER) - Configuration 2,N21,21,3,3,3,3,2,3,3,3,3,2,4,3,3,3,0,0,N
1423,Alto,Bru3,Symphonie n°7 (BRUCKNER) - Configuration 3,L19,19,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,L
1424,Alto,Bru4,Symphonie n°7 (BRUCKNER) - Configuration 4,N14,14,2,2,2,2,2,2,2,2,2,2,5,2,2,3,0,0,N
1425,Alto,Mah1,Symphonie n°5 (MAHLER) - Configuration 1,P21,21,2,3,3,3,1,3,3,3,3,3,5,3,3,3,3,0,P
1426,Alto,Mah2,Symphonie n°5 (MAHLER) - Configuration 2,M16,16,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,0,M
1427,Alto,Mah3,Symphonie n°5 (MAHLER) - Configuration 3,M15,15,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,M
1428,Alto,Rav1,La Valse (RAVEL) - Configuration 1,N15,15,2,3,3,2,2,3,3,3,3,2,5,2,2,4,3,0,N
1429,Alto,Rav2,La Valse (RAVEL) - Configuration 2,N16,16,3,3,3,3,3,3,3,3,3,3,3,4,3,4,3,0,N
1430,Alto,Str1,Symphonie alpestre (STRAUSS) - Configuration 1,M16,16,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,M
1431,Alto,Str2,Symphonie alpestre (STRAUSS) - Configuration 2,I30,30,1,5,1,1,1,1,4,1,4,5,5,5,5,3,3,3,I
1432,Alto,Str3,Symphonie alpestre (STRAUSS) - Configuration 3,N18,18,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,N
1433,Alto,Moz1,Symphonie n°41 (MOZART) - Configuration 1,P19,19,3,3,2,2,2,3,3,0,2,3,3,0,0,3,0,0,P
1434,Alto,Moz2,Symphonie n°41 (MOZART) - Configuration 2,M14,14,3,3,2,3,3,5,5,0,2,3,3,0,0,3,0,0,M
1435,Alto,Moz3,Symphonie n°41 (MOZART) - Configuration 3,L15,15,3,3,3,2,2,3,3,0,2,3,3,0,0,3,0,0,L
1436,Alto,Moz4,Symphonie n°41 (MOZART) - Configuration 4,L16,16,3,3,3,3,3,3,5,0,3,3,4,0,0,4,0,0,L
1437,Alto,Bee1,Symphonie N°7 (BEETHOVEN) - Configuration 1,P19,19,3,3,2,2,3,3,3,2,2,3,3,0,0,2,0,0,P
1438,Alto,Bee2,Symphonie N°7 (BEETHOVEN) - Configuration 2,N17,17,3,3,3,2,3,3,4,3,3,3,5,0,0,4,0,0,N
1439,Alto,Bee3,Symphonie N°7 (BEETHOVEN) - Configuration 3,N19,19,3,3,3,2,3,3,4,2,3,3,5,0,0,5,0,0,N
1440,Alto,Bee4,Symphonie N°7 (BEETHOVEN) - Configuration 4,L18,18,3,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,L
1441,Alto,Sch1,Symphonie n°3 (SCHUMANN) - Configuration 1,M16,16,3,3,3,3,2,3,4,2,2,3,3,0,0,3,0,0,M
1442,Alto,Sch2,Symphonie n°3 (SCHUMANN) - Configuration 2,J16,16,3,3,3,3,2,3,3,3,2,3,3,0,0,3,0,0,J
1443,Alto,Sch3,Symphonie n°3 (SCHUMANN) - Configuration 3,K16,16,3,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,K
1444,Alto,Sch4,Symphonie n°3 (SCHUMANN) - Configuration 4,O18,18,3,3,2,3,3,3,3,2,3,3,5,0,0,3,0,0,O
1445,Alto,Bra1,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 1,N20,20,3,3,3,3,2,3,3,3,2,3,3,3,3,3,0,0,N
1446,Alto,Bra2,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 2,N18,18,3,3,3,3,2,3,3,3,3,3,3,3,3,2,0,0,N
1447,Alto,Bra3,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 3,N16,16,3,3,3,2,2,3,3,2,2,3,5,4,3,2,0,0,N
1448,Alto,Bra4,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 4,O16,16,2,3,3,2,2,3,3,3,2,3,4,3,3,3,0,0,O
1449,Alto,Bru1,Symphonie n°7 (BRUCKNER) - Configuration 1,N21,21,3,3,3,3,2,3,3,3,3,3,3,3,3,3,0,0,N
1450,Alto,Bru2,Symphonie n°7 (BRUCKNER) - Configuration 2,N21,21,3,3,3,3,3,3,3,3,3,3,3,3,3,2,0,0,N
1451,Alto,Bru3,Symphonie n°7 (BRUCKNER) - Configuration 3,L17,17,3,3,3,2,2,3,4,2,2,3,3,3,3,3,0,0,L
1452,Alto,Bru4,Symphonie n°7 (BRUCKNER) - Configuration 4,N16,16,3,3,3,3,3,3,3,3,3,2,5,3,3,3,0,0,N
1453,Alto,Mah1,Symphonie n°5 (MAHLER) - Configuration 1,M20,20,3,3,3,3,2,3,3,3,3,3,3,4,3,3,3,0,M
1454,Alto,Mah2,Symphonie n°5 (MAHLER) - Configuration 2,L19,19,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,0,L
1455,Alto,Mah3,Symphonie n°5 (MAHLER) - Configuration 3,L17,17,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,0,L
1456,Alto,Rav1,La Valse (RAVEL) - Configuration 1,L15,15,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,0,L
1457,Alto,Rav2,La Valse (RAVEL) - Configuration 2,L17,17,3,3,3,3,2,3,3,3,3,3,3,3,3,2,3,0,L
1458,Alto,Str1,Symphonie alpestre (STRAUSS) - Configuration 1,M19,19,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,2,M
1459,Alto,Str2,Symphonie alpestre (STRAUSS) - Configuration 2,M19,19,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,M
1460,Alto,Str3,Symphonie alpestre (STRAUSS) - Configuration 3,N16,16,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,N
1475,Alto,Bra3,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 3,R16,16,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,R
1476,Alto,Bra4,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 4,Q20,20,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,Q
1477,Alto,Bru1,Symphonie n°7 (BRUCKNER) - Configuration 1,R6,6,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,R
1478,Alto,Bru2,Symphonie n°7 (BRUCKNER) - Configuration 2,R16,16,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,R
1479,Alto,Bru3,Symphonie n°7 (BRUCKNER) - Configuration 3,S17,17,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,S
1480,Alto,Bru4,Symphonie n°7 (BRUCKNER) - Configuration 4,S16,16,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,S
1481,Alto,Mah1,Symphonie n°5 (MAHLER) - Configuration 1,P16,16,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,P
1482,Alto,Mah2,Symphonie n°5 (MAHLER) - Configuration 2,P12,12,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,0,P
1483,Alto,Mah3,Symphonie n°5 (MAHLER) - Configuration 3,O12,12,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,0,O
1484,Alto,Rav1,La Valse (RAVEL) - Configuration 1,O12,12,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,O
1485,Alto,Rav2,La Valse (RAVEL) - Configuration 2,M10,10,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,M
1486,Alto,Str1,Symphonie alpestre (STRAUSS) - Configuration 1,M10,10,4,4,1,4,4,4,4,4,4,4,5,5,5,4,1,1,M
1487,Alto,Str2,Symphonie alpestre (STRAUSS) - Configuration 2,P8,8,3,3,3,3,3,3,3,3,3,5,5,4,4,4,3,3,P
1488,Alto,Str3,Symphonie alpestre (STRAUSS) - Configuration 3,Q21,21,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,Q
1489,Alto,Moz1,Symphonie n°41 (MOZART) - Configuration 1,R19,19,2,2,2,1,4,3,4,0,3,3,3,0,0,3,0,0,R
1490,Alto,Moz2,Symphonie n°41 (MOZART) - Configuration 2,O16,16,2,3,3,4,2,2,3,0,3,3,5,0,0,3,0,0,O
1491,Alto,Moz3,Symphonie n°41 (MOZART) - Configuration 3,M14,14,2,2,5,2,2,5,5,0,3,3,5,0,0,5,0,0,M
1492,Alto,Moz4,Symphonie n°41 (MOZART) - Configuration 4,L16,16,1,2,5,3,1,3,3,0,3,3,3,0,0,3,0,0,L
1493,Alto,Bee1,Symphonie N°7 (BEETHOVEN) - Configuration 1,O19,19,1,1,3,1,3,2,3,2,2,2,4,0,0,2,0,0,O
1494,Alto,Bee2,Symphonie N°7 (BEETHOVEN) - Configuration 2,M16,16,2,3,3,3,1,3,3,2,2,3,4,0,0,4,0,0,M
1495,Alto,Bee3,Symphonie N°7 (BEETHOVEN) - Configuration 3,O16,16,1,1,1,1,1,2,2,2,2,3,5,0,0,5,0,0,O
1496,Alto,Bee4,Symphonie N°7 (BEETHOVEN) - Configuration 4,N18,18,1,1,3,1,1,2,2,2,2,2,2,0,0,1,0,0,N
1497,Alto,Sch1,Symphonie n°3 (SCHUMANN) - Configuration 1,N18,18,2,2,3,1,1,2,2,2,2,4,4,0,0,3,0,0,N
1498,Alto,Sch2,Symphonie n°3 (SCHUMANN) - Configuration 2,N15,15,1,3,3,1,1,3,3,2,2,3,3,0,0,3,0,0,N
1499,Alto,Sch3,Symphonie n°3 (SCHUMANN) - Configuration 3,N15,15,3,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,N
1500,Alto,Sch4,Symphonie n°3 (SCHUMANN) - Configuration 4,N18,18,3,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,N
1501,Alto,Bra1,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 1,M18,18,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,M
1502,Alto,Bra2,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 2,L18,18,3,3,3,3,3,3,3,2,2,3,3,3,3,3,0,0,L
1503,Alto,Bra3,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 3,L18,18,3,3,3,3,3,3,3,2,2,3,3,3,3,3,0,0,L
1504,Alto,Bra4,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 4,L18,18,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,L
1505,Alto,Bru1,Symphonie n°7 (BRUCKNER) - Configuration 1,O20,20,1,3,3,2,2,2,2,1,1,3,3,3,3,3,0,0,O
1506,Alto,Bru2,Symphonie n°7 (BRUCKNER) - Configuration 2,P19,19,1,1,3,1,1,1,1,1,1,3,3,3,3,3,0,0,P
1507,Alto,Bru3,Symphonie n°7 (BRUCKNER) - Configuration 3,N15,15,1,1,3,1,1,2,3,1,2,2,5,5,3,3,0,0,N
1508,Alto,Bru4,Symphonie n°7 (BRUCKNER) - Configuration 4,M16,16,1,3,3,3,3,3,3,2,2,3,3,3,3,3,0,0,M
1509,Alto,Mah1,Symphonie n°5 (MAHLER) - Configuration 1,O21,21,1,1,3,1,1,1,1,1,1,5,5,5,5,3,3,0,O
1510,Alto,Mah2,Symphonie n°5 (MAHLER) - Configuration 2,N17,17,1,1,3,1,1,1,1,1,1,5,5,5,5,3,2,0,N
1511,Alto,Mah3,Symphonie n°5 (MAHLER) - Configuration 3,N17,17,4,1,3,1,1,1,1,1,1,5,5,5,5,3,1,0,N
1512,Alto,Rav1,La Valse (RAVEL) - Configuration 1,L16,16,3,3,3,3,3,2,2,2,2,3,3,3,3,3,3,0,L
1513,Alto,Rav2,La Valse (RAVEL) - Configuration 2,L16,16,3,3,3,3,3,2,2,2,2,3,3,3,3,3,3,0,L
1515,Alto,Str2,Symphonie alpestre (STRAUSS) - Configuration 2,N16,16,3,3,3,2,2,2,2,2,2,3,3,3,3,3,3,3,N
1516,Alto,Str3,Symphonie alpestre (STRAUSS) - Configuration 3,M19,19,3,3,3,3,3,2,2,2,2,3,3,3,3,3,3,3,M
1517,Alto,Moz1,Symphonie n°41 (MOZART) - Configuration 1,N21,21,2,2,1,3,3,2,2,0,2,2,2,0,0,2,0,0,N
1518,Alto,Moz2,Symphonie n°41 (MOZART) - Configuration 2,N17,17,3,3,3,3,3,2,2,0,1,3,5,0,0,2,0,0,N
1519,Alto,Moz3,Symphonie n°41 (MOZART) - Configuration 3,M16,16,3,3,2,3,2,3,3,0,3,3,3,0,0,3,0,0,M
1520,Alto,Moz4,Symphonie n°41 (MOZART) - Configuration 4,N18,18,3,3,3,3,3,3,3,0,3,3,3,0,0,3,0,0,N
1521,Alto,Bee1,Symphonie N°7 (BEETHOVEN) - Configuration 1,O19,19,2,2,2,1,2,3,3,3,2,2,3,0,0,1,0,0,O
1522,Alto,Bee2,Symphonie N°7 (BEETHOVEN) - Configuration 2,N17,17,2,2,2,1,1,2,3,1,2,5,5,0,0,2,0,0,N
1523,Alto,Bee3,Symphonie N°7 (BEETHOVEN) - Configuration 3,N15,15,3,2,2,2,2,4,4,3,3,4,5,0,0,4,0,0,N
1524,Alto,Bee4,Symphonie N°7 (BEETHOVEN) - Configuration 4,N17,17,3,3,3,3,3,4,5,3,3,3,3,0,0,3,0,0,N
1525,Alto,Sch1,Symphonie n°3 (SCHUMANN) - Configuration 1,N17,17,3,3,3,2,1,2,3,2,1,2,2,0,0,3,0,0,N
1526,Alto,Sch2,Symphonie n°3 (SCHUMANN) - Configuration 2,N14,14,4,2,2,1,1,4,3,3,2,3,3,0,0,3,0,0,N
1527,Alto,Sch3,Symphonie n°3 (SCHUMANN) - Configuration 3,N14,14,3,3,2,3,1,4,3,3,2,2,3,0,0,4,0,0,N
1528,Alto,Sch4,Symphonie n°3 (SCHUMANN) - Configuration 4,N17,17,3,3,3,3,2,3,3,2,2,3,3,0,0,3,0,0,N
1529,Alto,Bra1,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 1,O18,18,3,2,2,2,2,1,2,1,2,3,2,2,2,2,0,0,O
1530,Alto,Bra2,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 2,N18,18,3,3,3,3,3,3,2,2,2,3,2,3,3,3,0,0,N
1531,Alto,Bra3,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 3,M16,16,3,2,2,2,3,4,4,4,4,4,4,4,4,4,0,0,M
1532,Alto,Bru1,Symphonie n°7 (BRUCKNER) - Configuration 1,O20,20,2,2,2,2,1,2,1,1,1,1,1,1,4,1,0,0,O
1533,Alto,Bru2,Symphonie n°7 (BRUCKNER) - Configuration 2,O20,20,1,1,4,1,1,1,1,1,1,1,1,1,1,1,0,0,O
1534,Alto,Bru3,Symphonie n°7 (BRUCKNER) - Configuration 3,N16,16,4,4,4,4,4,3,4,3,3,5,5,5,5,3,0,0,N
1535,Alto,Bru4,Symphonie n°7 (BRUCKNER) - Configuration 4,N16,16,4,4,4,4,4,3,3,3,3,3,3,3,3,3,0,0,N
1536,Alto,Mah1,Symphonie n°5 (MAHLER) - Configuration 1,N19,19,2,2,5,2,2,2,2,2,2,3,3,3,3,3,3,0,N
1537,Alto,Mah2,Symphonie n°5 (MAHLER) - Configuration 2,L16,16,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,0,L
1538,Alto,Mah3,Symphonie n°5 (MAHLER) - Configuration 3,L14,14,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,L
1539,Alto,Str1,Symphonie alpestre (STRAUSS) - Configuration 1,N16,16,4,4,4,4,4,3,3,3,3,3,4,4,3,3,2,3,N
1540,Alto,Str2,Symphonie alpestre (STRAUSS) - Configuration 2,L16,16,4,4,4,4,4,4,4,4,4,3,4,4,4,3,1,1,L
1541,Alto,Str3,Symphonie alpestre (STRAUSS) - Configuration 3,L16,16,3,3,3,3,3,3,3,3,3,4,4,4,3,3,1,3,L
1542,Alto,Moz1,Symphonie n°41 (MOZART) - Configuration 1,M20,20,4,4,4,4,3,3,3,0,3,3,3,0,0,3,0,0,M
1543,Alto,Moz2,Symphonie n°41 (MOZART) - Configuration 2,M18,18,3,4,3,3,3,3,3,0,3,3,3,0,0,3,0,0,M
1544,Alto,Moz3,Symphonie n°41 (MOZART) - Configuration 3,M18,18,3,3,3,3,3,3,3,0,3,3,3,0,0,3,0,0,M
1545,Alto,Moz4,Symphonie n°41 (MOZART) - Configuration 4,M18,18,3,3,3,3,3,3,3,0,3,3,3,0,0,3,0,0,M
1546,Alto,Bee1,Symphonie N°7 (BEETHOVEN) - Configuration 1,M20,20,3,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,M
1547,Alto,Bee2,Symphonie N°7 (BEETHOVEN) - Configuration 2,M18,18,3,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,M
1548,Alto,Bee3,Symphonie N°7 (BEETHOVEN) - Configuration 3,M18,18,3,3,3,3,3,3,3,3,3,3,4,0,0,3,0,0,M
1549,Alto,Bee4,Symphonie N°7 (BEETHOVEN) - Configuration 4,N18,18,3,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,N
1550,Alto,Sch1,Symphonie n°3 (SCHUMANN) - Configuration 1,M15,15,3,3,3,3,3,3,5,3,3,5,3,0,0,3,0,0,M
1551,Alto,Sch2,Symphonie n°3 (SCHUMANN) - Configuration 2,L16,16,3,3,3,3,3,3,3,3,3,3,3,0,0,3,0,0,L
1552,Alto,Sch3,Symphonie n°3 (SCHUMANN) - Configuration 3,H11,11,3,2,3,3,3,3,3,3,3,3,3,0,0,3,0,0,H
1553,Alto,Sch4,Symphonie n°3 (SCHUMANN) - Configuration 4,M16,16,3,3,3,3,3,3,5,3,3,3,3,0,0,3,0,0,M
1554,Alto,Bra1,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 1,Q17,17,2,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,Q
1555,Alto,Bra2,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 2,L16,16,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,L
1556,Alto,Bra3,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 3,L16,16,3,3,3,3,3,3,5,3,3,3,3,3,3,3,0,0,L
1557,Alto,Bra4,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 4,M16,16,3,3,3,3,3,3,5,3,3,3,3,3,3,3,0,0,M
1558,Alto,Bru1,Symphonie n°7 (BRUCKNER) - Configuration 1,M20,20,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,M
1559,Alto,Bru2,Symphonie n°7 (BRUCKNER) - Configuration 2,M20,20,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,M
1560,Alto,Bru3,Symphonie n°7 (BRUCKNER) - Configuration 3,P17,17,3,3,3,3,3,3,3,3,3,3,5,3,3,3,0,0,P
1561,Alto,Bru4,Symphonie n°7 (BRUCKNER) - Configuration 4,M16,16,3,3,3,3,3,3,5,3,3,3,3,3,3,3,0,0,M
1562,Alto,Mah1,Symphonie n°5 (MAHLER) - Configuration 1,P20,20,3,3,3,3,3,3,3,3,3,3,5,3,3,3,3,0,P
1563,Alto,Mah2,Symphonie n°5 (MAHLER) - Configuration 2,L16,16,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,L
1564,Alto,Mah3,Symphonie n°5 (MAHLER) - Configuration 3,L16,16,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,L
1565,Alto,Rav1,La Valse (RAVEL) - Configuration 1,L16,16,3,3,3,3,2,3,3,3,3,3,3,3,3,3,2,0,L
1566,Alto,Rav2,La Valse (RAVEL) - Configuration 2,N18,18,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,N
1567,Alto,Str1,Symphonie alpestre (STRAUSS) - Configuration 1,L14,14,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,L
1568,Alto,Str2,Symphonie alpestre (STRAUSS) - Configuration 2,N16,16,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,N
1569,Alto,Str3,Symphonie alpestre (STRAUSS) - Configuration 3,L16,16,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,L
1579,Alto,Sch1,Symphonie n°3 (SCHUMANN) - Configuration 1,O17,17,2,2,5,1,1,3,3,3,3,2,3,0,0,3,0,0,O
1581,Alto,Sch3,Symphonie n°3 (SCHUMANN) - Configuration 3,N16,16,3,1,3,1,1,3,3,3,3,3,3,0,0,3,0,0,N
1582,Alto,Sch4,Symphonie n°3 (SCHUMANN) - Configuration 4,O16,16,3,3,3,1,1,3,3,3,3,3,1,0,0,3,0,0,O
1583,Alto,Bra1,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 1,P16,16,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,0,P
1584,Alto,Bra2,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 2,O17,17,3,3,3,1,1,3,3,3,3,3,3,3,3,3,0,0,O
1585,Alto,Bra3,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 3,O16,16,1,1,4,1,1,3,3,3,3,3,5,5,3,3,0,0,O
1586,Alto,Bra4,Symphonie n°2 en Ré Majeur Op 73 (BRAHMS) - Configuration 4,O15,15,3,3,4,2,4,3,3,3,3,3,1,1,3,3,0,0,O
1587,Alto,Bru1,Symphonie n°7 (BRUCKNER) - Configuration 1,O17,17,3,3,3,3,1,3,3,3,3,3,2,2,3,3,0,0,O
1588,Alto,Bru2,Symphonie n°7 (BRUCKNER) - Configuration 2,P17,17,3,3,3,3,1,3,3,3,3,3,3,3,3,3,0,0,P
1589,Alto,Bru3,Symphonie n°7 (BRUCKNER) - Configuration 3,P14,14,3,3,3,3,1,3,3,3,3,3,1,1,3,1,0,0,P
1590,Alto,Bru4,Symphonie n°7 (BRUCKNER) - Configuration 4,N14,14,3,1,1,1,1,2,2,2,2,3,1,1,3,3,0,0,N
1591,Alto,Mah1,Symphonie n°5 (MAHLER) - Configuration 1,O18,18,3,3,3,3,1,3,3,3,3,3,1,1,1,1,3,0,O
1592,Alto,Mah2,Symphonie n°5 (MAHLER) - Configuration 2,M15,15,3,3,3,3,3,3,3,3,3,3,1,1,1,3,3,0,M
1593,Alto,Mah3,Symphonie n°5 (MAHLER) - Configuration 3,P18,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,P
1594,Alto,Rav1,La Valse (RAVEL) - Configuration 1,N15,15,3,3,3,3,3,3,3,3,3,3,1,1,1,3,0,0,N
1595,Alto,Rav2,La Valse (RAVEL) - Configuration 2,N16,16,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,0,N
1596,Alto,Str1,Symphonie alpestre (STRAUSS) - Configuration 1,O16,16,3,3,3,3,3,3,3,3,3,3,3,1,1,3,3,3,O
1597,Alto,Str2,Symphonie alpestre (STRAUSS) - Configuration 2,O11,11,2,2,2,2,2,2,2,2,2,5,5,5,5,3,3,3,O
1598,Alto,Str3,Symphonie alpestre (STRAUSS) - Configuration 3,N16,16,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,N
1599,Alto,Moz1,Symphonie n°41 (MOZART) - Configuration 1,M20,20,3,3,3,3,3,3,3,0,3,3,3,0,0,3,0,0,M
1600,Alto,Moz2,Symphonie n°41 (MOZART) - Configuration 2,M18,18,3,3,3,3,3,3,3,0,3,3,3,0,0,3,0,0,M
1601,Alto,Moz3,Symphonie n°41 (MOZART) - Configuration 3,M18,18,3,3,2,3,3,3,3,3,3,3,3,0,0,3,0,0,M
1602,Alto,Moz4,Symphonie n°41 (MOZART) - Configuration 4,M18,18,3,3,2,3,4,3,3,0,3,3,3,0,0,3,0,0,M
1603,Alto,Bee1,Symphonie N°7 (BEETHOVEN) - Configuration 1,M20,20,3,3,4,3,3,3,3,3,3,3,3,0,0,3,0,0,M
1604,Alto,Bee2,Symphonie N°7 (BEETHOVEN) - Configuration 2,M18,18,3,3,2,3,2,3,3,3,3,3,3,0,0,3,0,0,M
